,markets,count
1793,google play|anzhi|PlayDrone|1mobile,3
1794,google play|anzhi|PlayDrone|VirusShare,1
1795,google play|anzhi|PlayDrone|VirusShare|appchina,1
1796,google play|anzhi|PlayDrone|angeeks,3
1797,google play|anzhi|PlayDrone|appchina,40
1798,google play|anzhi|PlayDrone|appchina|angeeks,1
1799,google play|anzhi|PlayDrone|appchina|mi.com,1
1800,google play|anzhi|PlayDrone|hiapk,1
1801,google play|anzhi|PlayDrone|mi.com,11
1802,google play|anzhi|PlayDrone|slideme,1
1803,google play|anzhi|VirusShare,6
1804,google play|anzhi|VirusShare|PlayDrone,2
1805,google play|anzhi|VirusShare|slideme,1
1806,google play|anzhi|angeeks,2
1807,google play|anzhi|angeeks|1mobile|PlayDrone,1
1808,google play|anzhi|angeeks|PlayDrone,3
1809,google play|anzhi|angeeks|appchina,1
1810,google play|anzhi|angeeks|appchina|1mobile,1
1811,google play|anzhi|angeeks|appchina|PlayDrone,1
1812,google play|anzhi|appchina,152
1813,google play|anzhi|appchina|1mobile,1
1814,google play|anzhi|appchina|1mobile|PlayDrone,1
1815,google play|anzhi|appchina|PlayDrone,53
1816,google play|anzhi|appchina|PlayDrone|mi.com,1
1817,google play|anzhi|appchina|angeeks,2
1818,google play|anzhi|appchina|angeeks|PlayDrone,1
1819,google play|anzhi|appchina|apk_bang,1
1820,google play|anzhi|appchina|hiapk,2
1821,google play|anzhi|appchina|mi.com,2
1822,google play|anzhi|appchina|mi.com|PlayDrone,4
1823,google play|anzhi|appchina|slideme,1
1824,google play|anzhi|freewarelovers,1
1825,google play|anzhi|hiapk,1
1826,google play|anzhi|hiapk|appchina,1
1827,google play|anzhi|mi.com,38
1828,google play|anzhi|mi.com|PlayDrone,8
1829,google play|anzhi|mi.com|appchina,4
1830,google play|anzhi|mi.com|appchina|PlayDrone,1
1831,google play|anzhi|mi.com|appchina|angeeks,1
1832,google play|anzhi|proandroid,1
1833,google play|anzhi|proandroid|mi.com,1
1834,google play|anzhi|slideme,2
1835,google play|anzhi|slideme|PlayDrone|appchina,1
1836,google play|apk_bang,1
1837,google play|apk_bang|PlayDrone,1
1838,google play|apk_bang|VirusShare|anzhi|angeeks|appchina,1
1839,google play|apk_bang|appchina|proandroid|anzhi,1
1840,google play|appchina,16183
1841,google play|appchina|1mobile,107
1842,google play|appchina|1mobile|PlayDrone,28
1843,google play|appchina|1mobile|PlayDrone|angeeks,3
1844,google play|appchina|1mobile|PlayDrone|anzhi,1
1845,google play|appchina|1mobile|PlayDrone|slideme,1
1846,google play|appchina|1mobile|angeeks|proandroid,1
1847,google play|appchina|1mobile|anzhi|PlayDrone,1
1848,google play|appchina|1mobile|mi.com,1
1849,google play|appchina|1mobile|proandroid,1
1850,google play|appchina|1mobile|slideme,1
1851,google play|appchina|1mobile|slideme|PlayDrone|proandroid,1
1852,google play|appchina|PlayDrone,1962
1853,google play|appchina|PlayDrone|1mobile,26
1854,google play|appchina|PlayDrone|1mobile|anzhi,1
1855,google play|appchina|PlayDrone|VirusShare,5
1856,google play|appchina|PlayDrone|angeeks,10
1857,google play|appchina|PlayDrone|angeeks|VirusShare,1
1858,google play|appchina|PlayDrone|angeeks|anzhi,1
1859,google play|appchina|PlayDrone|anzhi,41
1860,google play|appchina|PlayDrone|anzhi|VirusShare,1
1861,google play|appchina|PlayDrone|anzhi|angeeks,1
1862,google play|appchina|PlayDrone|anzhi|mi.com,1
1863,google play|appchina|PlayDrone|hiapk,4
1864,google play|appchina|PlayDrone|hiapk|angeeks,1
1865,google play|appchina|PlayDrone|mi.com,3
1866,google play|appchina|PlayDrone|mi.com|anzhi,3
1867,google play|appchina|PlayDrone|slideme,5
1868,google play|appchina|PlayDrone|slideme|anzhi,1
1869,google play|appchina|VirusShare,32
1870,google play|appchina|VirusShare|PlayDrone,4
1871,google play|appchina|VirusShare|anzhi,1
1872,google play|appchina|VirusShare|hiapk,1
1873,google play|appchina|angeeks,55
1874,google play|appchina|angeeks|1mobile,1
1875,google play|appchina|angeeks|1mobile|PlayDrone,1
1876,google play|appchina|angeeks|1mobile|VirusShare|proandroid|anzhi,1
1877,google play|appchina|angeeks|PlayDrone,7
1878,google play|appchina|angeeks|PlayDrone|1mobile,2
1879,google play|appchina|angeeks|PlayDrone|anzhi,1
1880,google play|appchina|angeeks|anzhi,5
1881,google play|appchina|angeeks|anzhi|PlayDrone,1
1882,google play|appchina|angeeks|proandroid,1
1883,google play|appchina|angeeks|slideme,1
1884,google play|appchina|anzhi,132
1885,google play|appchina|anzhi|1mobile,1
1886,google play|appchina|anzhi|1mobile|PlayDrone,1
1887,google play|appchina|anzhi|PlayDrone,57
1888,google play|appchina|anzhi|VirusShare,3
1889,google play|appchina|anzhi|angeeks,6
1890,google play|appchina|anzhi|angeeks|PlayDrone|1mobile,1
1891,google play|appchina|anzhi|freewarelovers|slideme,1
1892,google play|appchina|anzhi|hiapk,1
1893,google play|appchina|anzhi|mi.com,3
1894,google play|appchina|anzhi|mi.com|PlayDrone,1
1895,google play|appchina|anzhi|slideme,2
1896,google play|appchina|anzhi|torrents|1mobile|PlayDrone,1
1897,google play|appchina|freewarelovers,7
1898,google play|appchina|freewarelovers|proandroid,1
1899,google play|appchina|hiapk,30
1900,google play|appchina|hiapk|PlayDrone,2
1901,google play|appchina|hiapk|PlayDrone|VirusShare,1
1902,google play|appchina|hiapk|PlayDrone|anzhi,1
1903,google play|appchina|hiapk|anzhi,1
1904,google play|appchina|mi.com,44
1905,google play|appchina|mi.com|PlayDrone,7
1906,google play|appchina|mi.com|PlayDrone|anzhi,2
1907,google play|appchina|mi.com|VirusShare,1
1908,google play|appchina|mi.com|VirusShare|PlayDrone,1
1909,google play|appchina|mi.com|anzhi,1
1910,google play|appchina|mi.com|anzhi|PlayDrone,1
1911,google play|appchina|proandroid,15
1912,google play|appchina|proandroid|1mobile,1
1913,google play|appchina|proandroid|1mobile|PlayDrone,1
1914,google play|appchina|proandroid|PlayDrone,3
1915,google play|appchina|proandroid|VirusShare,1
1916,google play|appchina|proandroid|angeeks,1
1917,google play|appchina|proandroid|apk_bang,1
1918,google play|appchina|proandroid|slideme,1
1919,google play|appchina|slideme,40
1920,google play|appchina|slideme|1mobile,1
1921,google play|appchina|slideme|PlayDrone,7
1922,google play|appchina|slideme|angeeks,1
1923,google play|fdroid,18
1924,google play|fdroid|appchina,1
1925,google play|freewarelovers,67
1926,google play|freewarelovers|1mobile,1
1927,google play|freewarelovers|1mobile|PlayDrone|angeeks,1
1928,google play|freewarelovers|PlayDrone,10
1929,google play|freewarelovers|PlayDrone|1mobile,1
1930,google play|freewarelovers|PlayDrone|angeeks,1
1931,google play|freewarelovers|angeeks,1
1932,google play|freewarelovers|angeeks|PlayDrone,2
1933,google play|freewarelovers|anzhi,1
1934,google play|freewarelovers|anzhi|appchina,1
1935,google play|freewarelovers|appchina,5
1936,google play|freewarelovers|appchina|VirusShare,1
1937,google play|freewarelovers|proandroid|1mobile,1
1938,google play|hiapk,42
1939,google play|hiapk|1mobile,1
1940,google play|hiapk|1mobile|appchina,1
1941,google play|hiapk|PlayDrone,6
1942,google play|hiapk|PlayDrone|anzhi,1
1943,google play|hiapk|PlayDrone|appchina,1
1944,google play|hiapk|PlayDrone|appchina|angeeks|1mobile,1
1945,google play|hiapk|anzhi|PlayDrone,1
1946,google play|hiapk|anzhi|appchina|VirusShare,1
1947,google play|hiapk|appchina,38
1948,google play|hiapk|appchina|PlayDrone,1
1949,google play|mi.com,895
1950,google play|mi.com|PlayDrone,75
1951,google play|mi.com|PlayDrone|anzhi,2
1952,google play|mi.com|PlayDrone|anzhi|appchina,1
1953,google play|mi.com|PlayDrone|appchina,8
1954,google play|mi.com|VirusShare,2
1955,google play|mi.com|VirusShare|appchina|PlayDrone,1
1956,google play|mi.com|angeeks,1
1957,google play|mi.com|anzhi,31
1958,google play|mi.com|anzhi|PlayDrone,11
1959,google play|mi.com|anzhi|PlayDrone|appchina,2
1960,google play|mi.com|appchina,47
1961,google play|mi.com|appchina|PlayDrone,7
1962,google play|mi.com|appchina|PlayDrone|anzhi,1
1963,google play|mi.com|appchina|anzhi,6
1964,google play|mi.com|appchina|anzhi|PlayDrone,1
1965,google play|mi.com|slideme|PlayDrone,1
1966,google play|mi.com|slideme|anzhi|PlayDrone,1
1967,google play|mi.com|slideme|appchina,1
1968,google play|proandroid,101
1969,google play|proandroid|1mobile,4
1970,google play|proandroid|1mobile|PlayDrone,1
1971,google play|proandroid|1mobile|appchina,1
1972,google play|proandroid|1mobile|slideme|PlayDrone,1
1973,google play|proandroid|PlayDrone,38
1974,google play|proandroid|PlayDrone|1mobile,3
1975,google play|proandroid|PlayDrone|angeeks|freewarelovers|slideme,1
1976,google play|proandroid|PlayDrone|appchina,1
1977,google play|proandroid|PlayDrone|appchina|1mobile,1
1978,google play|proandroid|PlayDrone|slideme|freewarelovers,1
1979,google play|proandroid|VirusShare,1
1980,google play|proandroid|angeeks,5
1981,google play|proandroid|anzhi|slideme,1
1982,google play|proandroid|appchina,9
1983,google play|proandroid|appchina|1mobile,5
1984,google play|proandroid|appchina|PlayDrone,2
1985,google play|proandroid|appchina|anzhi,1
1986,google play|proandroid|appchina|slideme|PlayDrone,1
1987,google play|proandroid|slideme,2
1988,google play|proandroid|slideme|1mobile,1
1989,google play|slideme,827
1990,google play|slideme|1mobile,18
1991,google play|slideme|1mobile|PlayDrone,1
1992,google play|slideme|1mobile|angeeks,1
1993,google play|slideme|1mobile|appchina,1
1994,google play|slideme|PlayDrone,434
1995,google play|slideme|PlayDrone|1mobile,3
1996,google play|slideme|PlayDrone|angeeks,1
1997,google play|slideme|PlayDrone|anzhi,2
1998,google play|slideme|PlayDrone|appchina,4
1999,google play|slideme|VirusShare,2
2000,google play|slideme|angeeks,1
2001,google play|slideme|angeeks|PlayDrone,3
2002,google play|slideme|anzhi,3
2003,google play|slideme|anzhi|PlayDrone,3
2004,google play|slideme|anzhi|appchina,2
2005,google play|slideme|appchina,38
2006,google play|slideme|appchina|1mobile,1
2007,google play|slideme|appchina|1mobile|PlayDrone,1
2008,google play|slideme|appchina|PlayDrone,3
2009,google play|slideme|appchina|PlayDrone|1mobile,1
2010,google play|slideme|appchina|PlayDrone|anzhi,1
2011,google play|slideme|appchina|angeeks,1
2012,google play|slideme|appchina|proandroid,1
2013,google play|slideme|fdroid,1
2014,google play|slideme|freewarelovers,2
2015,google play|slideme|proandroid,1
2016,google play|slideme|proandroid|1mobile,1
2017,google play|torrents,7
2018,google play|torrents|PlayDrone,2
2019,google play|unknown,2
2020,google play|unknown|appchina,1
2021,praguard,10183
2022,praguard|VirusShare,2
2023,proandroid,2082
2024,proandroid|1mobile,26
2025,proandroid|1mobile|PlayDrone|appchina|google play,1
2026,proandroid|1mobile|PlayDrone|google play,5
2027,proandroid|1mobile|VirusShare,1
2028,proandroid|1mobile|angeeks,4
2029,proandroid|1mobile|angeeks|google play|PlayDrone,1
2030,proandroid|1mobile|appchina,4
2031,proandroid|1mobile|appchina|PlayDrone|google play|anzhi,1
2032,proandroid|1mobile|appchina|google play,3
2033,proandroid|1mobile|appchina|google play|PlayDrone,1
2034,proandroid|1mobile|freewarelovers|angeeks,1
2035,proandroid|1mobile|freewarelovers|google play|slideme,1
2036,proandroid|1mobile|google play,8
2037,proandroid|1mobile|google play|PlayDrone,2
2038,proandroid|1mobile|google play|PlayDrone|angeeks|appchina,1
2039,proandroid|1mobile|google play|PlayDrone|appchina,1
2040,proandroid|1mobile|google play|appchina,1
2041,proandroid|1mobile|google play|hiapk|PlayDrone,1
2042,proandroid|1mobile|slideme,4
2043,proandroid|1mobile|slideme|angeeks,1
2044,proandroid|1mobile|slideme|angeeks|appchina,1
2045,proandroid|PlayDrone|freewarelovers|angeeks|google play|slideme,1
2046,proandroid|PlayDrone|google play,31
2047,proandroid|PlayDrone|google play|1mobile,1
2048,proandroid|PlayDrone|google play|appchina|anzhi|1mobile,1
2049,proandroid|PlayDrone|google play|slideme,2
2050,proandroid|PlayDrone|google play|slideme|1mobile,1
2051,proandroid|PlayDrone|slideme|google play,3
2052,proandroid|PlayDrone|slideme|google play|freewarelovers,1
2053,proandroid|PlayDrone|torrents|google play,1
2054,proandroid|VirusShare,7
2055,proandroid|VirusShare|1mobile,1
2056,proandroid|VirusShare|appchina|google play,1
2057,proandroid|angeeks,48
2058,proandroid|angeeks|1mobile,1
2059,proandroid|angeeks|1mobile|google play,1
2060,proandroid|angeeks|anzhi,2
2061,proandroid|angeeks|appchina|VirusShare|anzhi|google play,1
2062,proandroid|angeeks|appchina|google play,1
2063,proandroid|angeeks|freewarelovers,1
2064,proandroid|angeeks|hiapk,1
2065,proandroid|angeeks|google play,3
2066,proandroid|angeeks|slideme,7
2067,proandroid|angeeks|slideme|1mobile,1
2068,proandroid|anzhi,8
2069,proandroid|anzhi|1mobile|google play|PlayDrone,1
2070,proandroid|anzhi|angeeks,1
2071,proandroid|anzhi|appchina,2
2072,proandroid|anzhi|appchina|google play,1
2073,proandroid|anzhi|google play,2
2074,proandroid|anzhi|google play|appchina|1mobile,1
2075,proandroid|anzhi|slideme|appchina|google play,1
2076,proandroid|appchina,34
2077,proandroid|appchina|1mobile,1
2078,proandroid|appchina|PlayDrone|slideme|google play,1
2079,proandroid|appchina|VirusShare,1
2080,proandroid|appchina|angeeks,3
2081,proandroid|appchina|angeeks|google play,1
2082,proandroid|appchina|google play,11
2083,proandroid|appchina|google play|PlayDrone,1
2084,proandroid|appchina|google play|VirusShare,1
2085,proandroid|appchina|google play|VirusShare|hiapk,1
2086,proandroid|appchina|google play|slideme,1
2087,proandroid|appchina|slideme,3
2088,proandroid|freewarelovers,18
2089,proandroid|freewarelovers|google play|angeeks|appchina,1
2090,proandroid|freewarelovers|slideme,1
2091,proandroid|hiapk|PlayDrone|google play,1
2092,proandroid|google play,113
2093,proandroid|google play|1mobile,11
2094,proandroid|google play|1mobile|PlayDrone,1
2095,proandroid|google play|1mobile|VirusShare,1
2096,proandroid|google play|1mobile|appchina,1
2097,proandroid|google play|1mobile|appchina|angeeks,1
2098,proandroid|google play|PlayDrone,26
2099,proandroid|google play|PlayDrone|1mobile,1
2100,proandroid|google play|PlayDrone|1mobile|appchina,1
2101,proandroid|google play|PlayDrone|angeeks,1
2102,proandroid|google play|PlayDrone|appchina,1
2103,proandroid|google play|PlayDrone|slideme,3
2104,proandroid|google play|PlayDrone|slideme|1mobile,1
2105,proandroid|google play|VirusShare,1
2106,proandroid|google play|angeeks,2
2107,proandroid|google play|appchina,12
2108,proandroid|google play|appchina|1mobile,1
2109,proandroid|google play|freewarelovers,1
2110,proandroid|google play|freewarelovers|1mobile|PlayDrone,1
2111,proandroid|google play|freewarelovers|appchina,1
2112,proandroid|google play|slideme,3
2113,proandroid|google play|slideme|PlayDrone,2
2114,proandroid|slideme,123
2115,proandroid|slideme|1mobile,9
2116,proandroid|slideme|1mobile|angeeks,1
2117,proandroid|slideme|PlayDrone|1mobile|google play,1
2118,proandroid|slideme|PlayDrone|google play,2
2119,proandroid|slideme|appchina,1
2120,proandroid|slideme|appchina|1mobile,1
2121,proandroid|slideme|appchina|anzhi|google play,1
2122,proandroid|slideme|appchina|mi.com|anzhi,1
2123,proandroid|slideme|appchina|google play,1
2124,proandroid|slideme|freewarelovers,2
2125,proandroid|slideme|freewarelovers|VirusShare,1
2126,proandroid|slideme|google play,3
2127,proandroid|slideme|google play|1mobile,2
2128,proandroid|slideme|google play|PlayDrone,3
2129,proandroid|slideme|google play|PlayDrone|1mobile,1
2130,proandroid|slideme|google play|PlayDrone|angeeks,1
2131,proandroid|torrents,2
2132,slideme,45569
2133,slideme|1mobile,116
2134,slideme|1mobile|PlayDrone|angeeks|proandroid|google play,1
2135,slideme|1mobile|PlayDrone|google play,4
2136,slideme|1mobile|PlayDrone|google play|angeeks|appchina,1
2137,slideme|1mobile|angeeks,5
2138,slideme|1mobile|angeeks|appchina,1
2139,slideme|1mobile|angeeks|google play|proandroid|PlayDrone,1
2140,slideme|1mobile|appchina,3
2141,slideme|1mobile|appchina|google play,3
2142,slideme|1mobile|freewarelovers,1
2143,slideme|1mobile|google play,15
2144,slideme|1mobile|google play|PlayDrone,4
2145,slideme|1mobile|google play|angeeks,1
2146,slideme|1mobile|google play|appchina,1
2147,slideme|1mobile|proandroid,4
2148,slideme|1mobile|proandroid|PlayDrone|google play,1
2149,slideme|1mobile|proandroid|angeeks,1
2150,slideme|1mobile|proandroid|freewarelovers,1
2151,slideme|PlayDrone,11
2152,slideme|PlayDrone|1mobile|google play,4
2153,slideme|PlayDrone|1mobile|google play|angeeks,2
2154,slideme|PlayDrone|1mobile|proandroid|google play,1
2155,slideme|PlayDrone|angeeks|appchina|google play,1
2156,slideme|PlayDrone|angeeks|google play,1
2157,slideme|PlayDrone|anzhi|google play|appchina,1
2158,slideme|PlayDrone|appchina|google play,3
2159,slideme|PlayDrone|mi.com|anzhi|google play,1
2160,slideme|PlayDrone|google play,463
2161,slideme|PlayDrone|google play|1mobile,4
2162,slideme|PlayDrone|google play|angeeks,1
2163,slideme|PlayDrone|google play|appchina,2
2164,slideme|PlayDrone|google play|mi.com,1
2165,slideme|PlayDrone|google play|proandroid,1
2166,slideme|PlayDrone|proandroid|google play,1
2167,slideme|VirusShare,33
2168,slideme|VirusShare|1mobile|appchina,1
2169,slideme|VirusShare|PlayDrone|google play,1
2170,slideme|VirusShare|appchina|google play,1
2171,slideme|VirusShare|google play,1
2172,slideme|angeeks,70
2173,slideme|angeeks|1mobile,6
2174,slideme|angeeks|PlayDrone|appchina|google play,1
2175,slideme|angeeks|PlayDrone|google play,5
2176,slideme|angeeks|appchina,6
2177,slideme|angeeks|freewarelovers,1
2178,slideme|angeeks|google play,3
2179,slideme|angeeks|google play|PlayDrone,2
2180,slideme|angeeks|google play|anzhi|PlayDrone,1
2181,slideme|angeeks|proandroid,6
2182,slideme|angeeks|proandroid|PlayDrone|google play,1
2183,slideme|angeeks|proandroid|PlayDrone|google play|1mobile,1
2184,slideme|angeeks|proandroid|freewarelovers,1
2185,slideme|angeeks|torrents|1mobile,1
2186,slideme|anzhi,47
2187,slideme|anzhi|PlayDrone|google play,2
2188,slideme|anzhi|VirusShare,1
2189,slideme|anzhi|angeeks,2
2190,slideme|anzhi|appchina,7
2191,slideme|anzhi|appchina|PlayDrone|google play,1
2192,slideme|anzhi|mi.com,1
2193,slideme|anzhi|mi.com|PlayDrone|google play,1
2194,slideme|anzhi|google play,4
2195,slideme|anzhi|google play|PlayDrone,1
2196,slideme|anzhi|google play|PlayDrone|mi.com,1
2197,slideme|anzhi|google play|appchina,2
2198,slideme|anzhi|google play|mi.com|PlayDrone,1
2199,slideme|anzhi|proandroid,1
2200,slideme|apk_bang,1
2201,slideme|appchina,282
2202,slideme|appchina|1mobile,2
2203,slideme|appchina|1mobile|google play,1
2204,slideme|appchina|PlayDrone|google play,7
2205,slideme|appchina|PlayDrone|google play|mi.com,1
2206,slideme|appchina|angeeks,2
2207,slideme|appchina|anzhi,7
2208,slideme|appchina|anzhi|PlayDrone|google play,1
2209,slideme|appchina|anzhi|angeeks,1
2210,slideme|appchina|anzhi|freewarelovers,1
2211,slideme|appchina|freewarelovers,1
2212,slideme|appchina|google play,47
2213,slideme|appchina|google play|PlayDrone,6
2214,slideme|appchina|google play|mi.com|PlayDrone,1
2215,slideme|appchina|proandroid|VirusShare,1
2216,slideme|freewarelovers,22
2217,slideme|freewarelovers|1mobile,2
2218,slideme|freewarelovers|1mobile|appchina|angeeks|PlayDrone|google play,1
2219,slideme|freewarelovers|angeeks,1
2220,slideme|freewarelovers|google play|proandroid,1
2221,slideme|freewarelovers|proandroid,4
2222,slideme|hiapk|google play,1
2223,slideme|mi.com,3
2224,slideme|mi.com|appchina,1
2225,slideme|google play,785
2226,slideme|google play|1mobile,12
2227,slideme|google play|1mobile|PlayDrone,4
2228,slideme|google play|1mobile|angeeks,1
2229,slideme|google play|1mobile|appchina,1
2230,slideme|google play|1mobile|freewarelovers|proandroid,2
2231,slideme|google play|1mobile|proandroid,1
2232,slideme|google play|PlayDrone,476
2233,slideme|google play|PlayDrone|1mobile,6
2234,slideme|google play|PlayDrone|angeeks,1
2235,slideme|google play|PlayDrone|anzhi,2
2236,slideme|google play|PlayDrone|appchina,2
2237,slideme|google play|PlayDrone|mi.com,1
2238,slideme|google play|PlayDrone|proandroid,2
2239,slideme|google play|VirusShare,1
2240,slideme|google play|angeeks,2
2241,slideme|google play|angeeks|1mobile,1
2242,slideme|google play|angeeks|PlayDrone,2
2243,slideme|google play|angeeks|appchina|anzhi|PlayDrone,1
2244,slideme|google play|angeeks|proandroid,1
2245,slideme|google play|angeeks|proandroid|1mobile|PlayDrone,1
2246,slideme|google play|anzhi,3
2247,slideme|google play|anzhi|PlayDrone|1mobile,1
2248,slideme|google play|anzhi|appchina,1
2249,slideme|google play|appchina,40
2250,slideme|google play|appchina|1mobile|PlayDrone,1
2251,slideme|google play|appchina|PlayDrone,8
2252,slideme|google play|appchina|angeeks,1
2253,slideme|google play|hiapk,1
2254,slideme|google play|mi.com,2
2255,slideme|google play|proandroid,4
2256,slideme|proandroid,118
2257,slideme|proandroid|1mobile,6
2258,slideme|proandroid|1mobile|PlayDrone|google play,1
2259,slideme|proandroid|PlayDrone|1mobile|google play,1
2260,slideme|proandroid|PlayDrone|google play,2
2261,slideme|proandroid|PlayDrone|google play|angeeks,1
2262,slideme|proandroid|VirusShare|1mobile|angeeks,1
2263,slideme|proandroid|angeeks,5
2264,slideme|proandroid|appchina,2
2265,slideme|proandroid|appchina|google play,1
2266,slideme|proandroid|freewarelovers,2
2267,slideme|proandroid|freewarelovers|1mobile,1
2268,slideme|proandroid|google play,6
2269,slideme|proandroid|google play|PlayDrone,2
2270,slideme|proandroid|google play|appchina,1
2271,slideme|proandroid|torrents,1
2272,slideme|torrents,1
2273,torrents,4647
2274,torrents|1mobile,12
2275,torrents|1mobile|angeeks,2
2276,torrents|1mobile|appchina,3
2277,torrents|1mobile|appchina|anzhi,1
2278,torrents|PlayDrone|1mobile|google play,1
2279,torrents|PlayDrone|google play,7
2280,torrents|PlayDrone|google play|angeeks,1
2281,torrents|PlayDrone|google play|angeeks|appchina,1
2282,torrents|PlayDrone|google play|anzhi,1
2283,torrents|VirusShare,12
2284,torrents|angeeks,61
2285,torrents|angeeks|appchina,7
2286,torrents|angeeks|google play,1
2287,torrents|angeeks|google play|1mobile|PlayDrone|anzhi,1
2288,torrents|anzhi,14
2289,torrents|anzhi|angeeks,1
2290,torrents|anzhi|angeeks|appchina,1
2291,torrents|anzhi|appchina,7
2292,torrents|apk_bang,1
2293,torrents|apk_bang|appchina,1
2294,torrents|appchina,91
2295,torrents|appchina|1mobile,1
2296,torrents|appchina|1mobile|anzhi,1
2297,torrents|appchina|VirusShare,3
2298,torrents|appchina|angeeks,6
2299,torrents|appchina|angeeks|anzhi,1
2300,torrents|appchina|anzhi,7
2301,torrents|appchina|anzhi|angeeks,1
2302,torrents|freewarelovers,34
2303,torrents|freewarelovers|VirusShare,1
2304,torrents|genome,2
2305,torrents|google play,10
2306,torrents|google play|1mobile|PlayDrone,1
2307,torrents|google play|PlayDrone,4
2308,torrents|google play|angeeks|PlayDrone,1
2309,torrents|google play|angeeks|appchina|PlayDrone,1
2310,torrents|proandroid,2
2311,torrents|slideme,3
2312,torrents|slideme|1mobile,1
2313,torrents|slideme|proandroid,1
2314,torrents|slideme|proandroid|appchina,1
2315,unknown,162
2316,unknown|VirusShare,5
2317,unknown|fdroid,4
2318,unknown|google play,1
